,duration,vehicle_in,vehicle_out
0,1466.3845415266442,2083,1177
1,1304.6343937298295,2169,1223
2,1135.773961661342,2504,1725
3,1072.495575221239,2599,1868
4,829.4556631892698,2684,2121
5,670.5823306978343,2909,2581
6,557.2424040066778,2995,2741
7,466.5323333333333,3000,2915
8,394.7841894596398,2998,2921
9,454.8848848848849,2997,2756
10,366.6074049366244,2998,2932
11,362.93764588196063,2999,2908
12,413.6442885771543,2994,2851
13,360.4529372496662,2996,2882
14,356.6986986986987,2997,2919
15,387.2327260226882,2909,2756
16,303.89181969949914,2995,2941
17,304.563126252505,2994,2941
18,296.95055128633476,2993,2935
19,290.6383689839572,2992,2937
20,289.03273213092854,2994,2942
21,291.975300400534,2996,2941
22,288.00835282325426,2993,2940
23,290.8573333333333,3000,2941
24,286.40254095620196,2991,2938
25,286.09786239144955,2994,2942
26,288.79906542056074,2996,2940
27,285.661101836394,2995,2938
28,288.66042780748666,2992,2936
29,286.6251668891856,2996,2941
30,286.48731642189586,2996,2942
31,285.29191716766866,2994,2933
32,283.1983305509182,2995,2943
33,285.1832163156135,2991,2937
34,280.9696261682243,2996,2943
35,280.3214166388239,2993,2941
36,281.42785571142286,2994,2943
37,277.95316159250586,2989,2935
38,278.4584307178631,2995,2938
39,279.80607476635515,2996,2941
40,279.8135423615744,2998,2945
41,277.74440360841965,2993,2942
42,277.3553774215097,2994,2942
43,277.08951235804943,2994,2942
44,277.4064171122995,2992,2938
45,277.40948563794257,2994,2942
46,276.88329443147717,2999,2947
47,278.07674341007674,2997,2942
48,276.9377718300435,2989,2939
49,275.6098294884654,2991,2939
50,276.0454241816967,2994,2941
51,275.82130928523713,2994,2943
52,272.3971323774592,2999,2945
53,273.55540720961284,2996,2944
54,273.393595730487,2998,2943
55,272.1447631754503,2998,2944
56,271.2243739565943,2995,2943
57,271.3775033377837,2996,2942
58,272.55655655655653,2997,2942
59,273.12558450233803,2994,2942
60,271.55945223780896,2994,2941
61,271.46025384101534,2994,2939
62,270.130550918197,2995,2943
63,271.53491480120283,2993,2940
64,271.6634390651085,2995,2941
65,270.4691563854618,2999,2947
66,270.00735539953195,2991,2939
67,270.4485294117647,2992,2940
68,269.86811352253756,2995,2942
69,270.4498997995992,2994,2943
70,270.0517011340894,2998,2945
71,270.6283806343906,2995,2940
72,269.8571905238572,2997,2946
73,271.22668004012036,2991,2939
74,269.7489986648865,2996,2944
75,270.95985279357643,2989,2936
76,270.3739565943239,2995,2942
77,271.0841964584029,2993,2941
78,270.2659538924156,2993,2941
79,269.4144144144144,2997,2945
